2020-12-12 18:04:02.906219 ;20201212_173952_39216d3b_1;Chapter 4;sml2_confrontguardian1_confrontguardian1_01;move(Serpent, plains, mountains)
2020-12-12 18:04:03.091083 ;20201212_173952_39216d3b_1;Chapter 4;sml2_confrontguardian1_confrontguardian1_01;creaturekillcreature_noweapon(Serpent, Lion, mountains)
2020-12-12 18:04:03.708203 ;20201212_173952_39216d3b_1;Chapter 5;sml2_questresolution1_questresolution_01;move(Kiana, forest, plains)
2020-12-12 18:04:03.877443 ;20201212_173952_39216d3b_1;Chapter 5;sml2_questresolution1_questresolution_01;move(Serpent, mountains, plains)
2020-12-12 18:04:04.040168 ;20201212_173952_39216d3b_1;Chapter 5;sml2_questresolution1_questresolution_01;creaturegiveitemtocreature(Serpent, Kiana, Mystical_Book, plains)
2020-12-12 20:17:27.148538 ;20201212_194330_b13da439_1;Chapter 1;sml2_questassigned_questassigned_01;delegate_getquest(Drake, Ron, Magic_Cube, forest)
2020-12-12 20:17:27.863831 ;20201212_194330_b13da439_1;Chapter 2;sml2_departure1_departure1_01;No action taken
2020-12-12 20:17:28.209971 ;20201212_194330_b13da439_1;Chapter 3;sml2_departure2_departure2_01;creaturelosesitematplace(Gero, Shield, forest)
2020-12-12 20:17:28.368188 ;20201212_194330_b13da439_1;Chapter 3;sml2_departure2_departure2_01;creatureinjurescreature_noweapon(Drake, Ron, forest)
2020-12-12 20:17:28.555611 ;20201212_194330_b13da439_1;Chapter 3;sml2_departure2_departure2_01;creatureinjurescreature_noweapon(Drake, Random_Peasant, forest)
2020-12-12 20:17:28.728481 ;20201212_194330_b13da439_1;Chapter 3;sml2_departure2_departure2_01;delegate_getquest(Drake, Gero, Powerful_Hat, forest)
2020-12-12 20:17:28.917197 ;20201212_194330_b13da439_1;Chapter 3;sml2_departure2_departure2_01;move(Ron, forest, plains)
2020-12-12 20:17:29.081986 ;20201212_194330_b13da439_1;Chapter 3;sml2_departure2_departure2_01;move(Ron, plains, mountains)
2020-12-12 20:17:30.107456 ;20201212_194330_b13da439_1;Chapter 4;sml2_confrontguardian1_confrontguardian1_01;delegate_getquest(Drake, Kiana, Magic_Cube, forest)
2020-12-12 20:17:30.289230 ;20201212_194330_b13da439_1;Chapter 4;sml2_confrontguardian1_confrontguardian1_01;creaturekillcreature_noweapon(Drake, Random_Peasant, forest)
2020-12-12 20:17:30.483793 ;20201212_194330_b13da439_1;Chapter 4;sml2_confrontguardian1_confrontguardian1_01;creaturegetsitemfromplace(Ron, Powerful_Hat, mountains)
2020-12-12 20:17:30.674428 ;20201212_194330_b13da439_1;Chapter 4;sml2_confrontguardian1_confrontguardian1_01;delegate_getquest(Kiana, Drake, Powerful_Hat, forest)
2020-12-12 20:17:30.864193 ;20201212_194330_b13da439_1;Chapter 4;sml2_confrontguardian1_confrontguardian1_01;move(Gero, forest, plains)
2020-12-12 20:17:31.061309 ;20201212_194330_b13da439_1;Chapter 4;sml2_confrontguardian1_confrontguardian1_01;creaturekillcreature_noweapon(Gero, Dragon, plains)
2020-12-12 20:17:32.084569 ;20201212_194330_b13da439_1;Chapter 5;sml2_questresolution1_questresolution_01;creaturegetsitemfromplace(Ron, Magic_Cube, mountains)
2020-12-12 21:10:30.044290 ;20201212_201732_5322a4dc_1;[!!!] ERROR: No solutions found after (2/2) tries.
2020-12-12 21:10:30.070267 Dead-end on 01-01-01-01-01
2020-12-12 22:53:13.553207 ;20201212_221904_6b794a34_1;[!!!] ERROR: No solutions found after (1/1) tries.
2020-12-12 22:53:13.584304 Dead-end on 01-01-01-01-01
2020-12-12 23:12:57.068010 ;20201212_221904_6b794a34_1;[!!!] ERROR: No solutions found after (1/1) tries.
2020-12-12 23:12:57.068010 Dead-end on 01-01-01-01-02
2020-12-12 23:12:57.068010 TOTAL FAILURE : 
2020-12-12 23:33:17.507602 ;20201212_221904_6b794a34_1;[!!!] ERROR: No solutions found after (1/1) tries.
2020-12-12 23:33:17.507602 Dead-end on 01-01-01-02-01
2020-12-12 23:52:37.897174 ;20201212_221904_6b794a34_1;[!!!] ERROR: No solutions found after (1/1) tries.
2020-12-12 23:52:37.897174 Dead-end on 01-01-01-02-02
2020-12-12 23:52:37.897174 TOTAL FAILURE : 
2020-12-12 23:52:38.037768 TOTAL FAILURE : 
2020-12-13 00:04:39.456415 ;20201212_221904_6b794a34_1;[!!!] ERROR: No solutions found after (1/1) tries.
2020-12-13 00:04:39.456415 Dead-end on 01-01-02
2020-12-13 00:04:39.456415 TOTAL FAILURE : 
2020-12-13 00:21:03.820508 ;20201212_221904_6b794a34_1;[!!!] ERROR: No solutions found after (1/1) tries.
2020-12-13 00:21:03.820508 Dead-end on 01-02-01
2020-12-13 00:33:21.390247 ;20201212_221904_6b794a34_1;[!!!] ERROR: No solutions found after (1/1) tries.
2020-12-13 00:33:21.390247 Dead-end on 01-02-02
2020-12-13 00:33:21.546458 TOTAL FAILURE : 
2020-12-13 00:33:21.702671 TOTAL FAILURE : 
2020-12-13 01:17:10.036916 ;20201213_003321_51f6146d_1;[!!!] ERROR: No solutions found after (1/1) tries.
2020-12-13 01:17:10.115025 Dead-end on 01-01-01-01-01
2020-12-13 01:46:29.257579 ;20201213_003321_51f6146d_1;[!!!] ERROR: No solutions found after (1/1) tries.
2020-12-13 01:46:29.320066 Dead-end on 01-01-01-01-02
2020-12-13 01:46:29.320066 TOTAL FAILURE : 
2020-12-13 02:21:17.531667 ;20201213_003321_51f6146d_1;[!!!] ERROR: No solutions found after (1/1) tries.
2020-12-13 02:21:17.594411 Dead-end on 01-01-01-02-01
2020-12-13 02:38:50.192161 ;20201213_003321_51f6146d_1;[!!!] ERROR: No solutions found after (1/1) tries.
2020-12-13 02:38:50.254647 Dead-end on 01-01-01-02-02
2020-12-13 02:38:50.254647 TOTAL FAILURE : 
2020-12-13 02:38:50.488964 TOTAL FAILURE : 
2020-12-13 03:20:24.115258 ;20201213_003321_51f6146d_1;[!!!] ERROR: No solutions found after (1/1) tries.
2020-12-13 03:20:24.177740 Dead-end on 01-01-02-01-01
2020-12-13 03:55:26.864536 ;20201213_003321_51f6146d_1;[!!!] ERROR: No solutions found after (1/1) tries.
2020-12-13 03:55:26.911200 Dead-end on 01-01-02-01-02
2020-12-13 03:55:26.911200 TOTAL FAILURE : 
